X,year,month,day,hour,season,PM2.5,O3,TEMP,PRES
113981,2023,3,2,4,1,9.80338131653921,26.1980133173234,-2,1026
113982,2023,3,2,5,1,9.79846153846154,34.9306844230979,-2.4,1025
113983,2023,3,2,6,1,9.85639774859287,34.9306844230979,-0.8,1025
113984,2023,3,2,7,1,12.7803658536585,3.27475166466543,-1.5,1025
113985,2023,3,2,8,1,15.8455534709193,3.27475166466543,0.5,1025
113986,2023,3,2,9,1,14.970957040036,13.0990066586617,2.9,1026
113987,2023,3,2,10,1,17.1621538461538,19.6485099879926,5.8,1025
113988,2023,3,2,11,1,22.5326302729529,27.2895972055452,9.3,1023
113989,2023,3,2,12,1,33.0043654975162,60.0371138521995,11,1022
113990,2023,3,2,13,1,25.0114027149321,74.2277043990831,13.4,1020
113991,2023,3,2,14,1,24.0666654072843,79.6856238401921,14,1018
113992,2023,3,2,15,1,26,77.5024560637485,14.6,NA
113993,2023,3,2,16,1,26.2490072611754,81.8687916166357,14.7,1017
113994,2023,3,2,17,1,29.3971380981224,78.5940399519703,14.4,1016
113995,2023,3,2,18,1,41.8351756511205,74.2277043990831,13.3,1016
113996,2023,3,2,19,1,36.4779205784373,61.1286977404214,12.3,1016
113997,2023,3,2,20,1,41.5166780122532,51.3044427464251,11.4,1017
113998,2023,3,2,21,1,44.0341010513577,45.846523305316,7.6,1017
113999,2023,3,2,22,1,65.0252779668709,30.5643488702107,5.4,1017
114000,2023,3,2,23,1,43.5005445881552,14.1905905468835,4.2,1017
114001,2023,3,3,0,1,45.2446392103472,3.27475166466543,2.5,1017
114002,2023,3,3,1,1,51.0539085545723,3.27475166466543,1.3,1017
114003,2023,3,3,2,1,49.8521291884124,1.09158388822181,0.2,1017
114004,2023,3,3,3,1,43.8487583282859,4.36633555288724,-0.2,1016
114005,2023,3,3,4,1,38.751968503937,3.27475166466543,-1,1016
114006,2023,3,3,5,1,37.7999735009085,2.18316777644362,-0.7,1016
114007,2023,3,3,6,1,46.6839207298607,1.09158388822181,-1.1,1016
114008,2023,3,3,7,1,41.5948023924894,1.09158388822181,-1.9,1016
114009,2023,3,3,8,1,38.7280973451327,9.82425499399629,-0.9,1017
114010,2023,3,3,9,1,38.5810226155359,27.2895972055452,5.2,1017
114011,2023,3,3,10,1,41,36.0222683113197,NA,NA
114012,2023,3,3,11,1,45.0513552392489,37.1138521995415,13.8,1016
114013,2023,3,3,12,1,41,44.7549394170942,17.7,NA
114014,2023,3,3,13,1,36.463852222728,54.5791944110905,20,1014
114015,2023,3,3,14,1,23.7303971448098,74.2277043990831,21.4,1013
114016,2023,3,3,15,1,15.1011618194244,91.693046610632,21.4,1013
114017,2023,3,3,16,1,18.2623813501405,86.235127169523,20.2,1013
114018,2023,3,3,17,1,25.7733920571038,79.6856238401921,20.1,1013
114019,2023,3,3,18,1,28.7786982248521,75.3192882873049,18.2,1014
114020,2023,3,3,19,1,35.7938575217886,54.5791944110905,14.9,1015
114021,2023,3,3,20,1,49.307879878742,65.4950332933086,13.9,1015
114022,2023,3,3,21,1,42.8333478590375,53.4876105228687,12.7,1015
114023,2023,3,3,22,1,35.1127612053301,53.4876105228687,9.7,1016
114024,2023,3,3,23,1,33.7907082828589,45.846523305316,7.3,1016
114025,2023,3,4,0,1,34.6283615990309,18.5569260997708,5.8,1016
114026,2023,3,4,1,1,44.5443007336813,2.18316777644362,4.4,1017
114027,2023,3,4,2,1,96.9726098630966,1.09158388822181,6.7,1017
114028,2023,3,4,3,1,104.155184933061,1.09158388822181,6.8,1017
114029,2023,3,4,4,1,112,1.09158388822181,5.3,NA
114030,2023,3,4,5,1,131.560717797443,1.09158388822181,4.3,1017
114031,2023,3,4,6,1,163.901975970984,1.09158388822181,4.5,1018
114032,2023,3,4,7,1,141.031169714372,2.18316777644362,3.3,1018
114033,2023,3,4,8,1,144.27649656526,3.27475166466543,4,1019
114034,2023,3,4,9,1,165.938518099548,14.1905905468835,8.5,1020
114035,2023,3,4,10,1,169.001628959276,26.1980133173234,10.2,1020
114036,2023,3,4,11,1,172.331097285068,49.1212749699814,12.3,1020
114037,2023,3,4,12,1,181.097580584283,52.3960266346469,14.4,1019
114038,2023,3,4,13,1,165.254244748375,61.1286977404214,15.7,1018
114039,2023,3,4,14,1,159.591044550337,84.0519593930794,16.6,1017
114040,2023,3,4,15,1,139.991785795326,94.9677982752975,17.6,1017
114041,2023,3,4,16,1,135.053605769231,101.517301604628,18.1,1016
114042,2023,3,4,17,1,136.520686326469,91.693046610632,16.7,1016
114043,2023,3,4,18,1,138.739278420694,91.693046610632,15,1017
114044,2023,3,4,19,1,150.258243917183,94.9677982752975,13.2,1018
114045,2023,3,4,20,1,150.413829546312,78.5940399519703,11.8,1019
114046,2023,3,4,21,1,148.935041896278,66.5866171815304,9,1019
114047,2023,3,4,22,1,156.204776553182,63.311865516865,7.3,1019
114048,2023,3,4,23,1,160.561372386201,57.8539460757559,6,1019
114049,2023,3,5,0,1,155.870410281573,46.9381071935378,6.7,1019
114050,2023,3,5,1,1,156.609439873179,29.4727649819889,4.4,1019
114051,2023,3,5,2,1,163.859141692459,33.8391005348761,4.7,1019
114052,2023,3,5,3,1,160.593060692987,53.4876105228687,4.3,1019
114053,2023,3,5,4,1,155.0194405,79.6856238401921,4.9,1018
114054,2023,3,5,5,1,147.090563901261,78.5940399519703,3.6,1019
114055,2023,3,5,6,1,142.336589416472,57.8539460757559,2.2,1019
114056,2023,3,5,7,1,150.065739761221,22.923261652658,1.4,1018
114057,2023,3,5,8,1,153.457531736436,20.7400938762144,2.1,1018
114058,2023,3,5,9,1,164.854288197068,41.4801877524288,4.4,1018
114059,2023,3,5,10,1,174.753303989723,50.2128588582033,7.3,1018
114060,2023,3,5,11,1,184.741918160502,53.4876105228687,9.8,1017
114061,2023,3,5,12,1,193.310512568141,80.7772077284139,11.5,1016
114062,2023,3,5,13,1,195.554519420422,97.1509660517411,12.7,1014
114063,2023,3,5,14,1,199.305585086187,116.799476039734,13.3,1013
114064,2023,3,5,15,1,198.521830343569,121.165811592621,13.4,1012
114065,2023,3,5,16,1,184.673244147157,120.074227704399,13.1,1012
114066,2023,3,5,17,1,169.497260899338,103.700469381072,12,1011
114067,2023,3,5,18,1,159.631396941338,102.60888549285,11.2,1011
114068,2023,3,5,19,1,170.277462754637,77.5024560637485,10.1,1012
114069,2023,3,5,20,1,168.713628762542,49.1212749699814,7.5,1012
114070,2023,3,5,21,1,171.719534813013,34.9306844230979,5.7,1012
114071,2023,3,5,22,1,177.278040437823,27.2895972055452,4.8,1012
114072,2023,3,5,23,1,179.251170568562,10.9158388822181,4.7,1012
114073,2023,3,6,0,1,178.992976588629,6.54950332933086,4.3,1012
114074,2023,3,6,1,1,178.104334524171,1.09158388822181,4.5,1012
114075,2023,3,6,2,1,185.428754940712,3.27475166466543,4.8,1012
114076,2023,3,6,3,1,187.992543559309,6.54950332933086,3.8,1011
114077,2023,3,6,4,1,190.488929468158,7.64108721755267,3,1011
114078,2023,3,6,5,1,193.528646427756,1.09158388822181,3,1011
114079,2023,3,6,6,1,192.757336605037,1.09158388822181,1.9,1011
114080,2023,3,6,7,1,202.28068173172,5.45791944110905,2.5,1011
114081,2023,3,6,8,1,207.524560602602,10.9158388822181,4.1,1011
114082,2023,3,6,9,1,214.010535117057,39.2970199759852,6.2,1012
114083,2023,3,6,10,1,213.658452417148,81.8687916166357,9.8,1012
114084,2023,3,6,11,1,191.303558928707,93.8762143870756,14.9,1011
114085,2023,3,6,12,1,156.23153960283,92.7846304988538,16.5,1011
114086,2023,3,6,13,1,136.835971058644,96.0593821635193,20.2,1010
114087,2023,3,6,14,1,95.4921094762522,100.425717716407,22,1009
114088,2023,3,6,15,1,80.3546237706793,100.425717716407,22.2,1009
114089,2023,3,6,16,1,85.8981818528694,103.700469381072,22.3,1008
114090,2023,3,6,17,1,80.2163614163614,108.066804933959,21.4,1008
114091,2023,3,6,18,1,59.1970153236258,99.3341338281847,19.6,1009
114092,2023,3,6,19,1,74.5176869711062,93.8762143870756,16.4,1009
114093,2023,3,6,20,1,110.067326732673,111.341556598625,15,1010
114094,2023,3,6,21,1,127.614451637471,117.891059927955,14,1010
114095,2023,3,6,22,1,125.060472201066,117.891059927955,10.6,1010
114096,2023,3,6,23,1,133.909251476947,113.524724375068,11.8,1010.4
114097,2023,3,7,0,1,139.909581145857,110.249972710403,9.3,1011
114098,2023,3,7,1,1,141.026713840067,98.2425499399629,7.4,1011
114099,2023,3,7,2,1,137.717611336032,18.5569260997708,9,1010.8
114100,2023,3,7,3,1,142.512063455832,4.36633555288724,8.3,1011
114101,2023,3,7,4,1,172.03109259682,30.5643488702107,7.6,1011
114102,2023,3,7,5,1,178.585531371013,21.8316777644362,6.6,1011.1
114103,2023,3,7,6,1,183.078334474625,1.09158388822181,5.6,1011
114104,2023,3,7,7,1,169,1.09158388822181,5.6,NA
114105,2023,3,7,8,1,170.557507817077,5.45791944110905,6.9,1011.1
114106,2023,3,7,9,1,216.293850338583,28.3811810937671,8.9,1011
114107,2023,3,7,10,1,221,57.8539460757559,11.1,NA
114108,2023,3,7,11,1,236.232788109187,74.2277043990831,13.9,1009.7
114109,2023,3,7,12,1,232.167214302051,89.5098788341884,15.2,1009
114110,2023,3,7,13,1,234.646262699565,103.700469381072,17.7,1007
114111,2023,3,7,14,1,237.007187643371,116.799476039734,19,1006
114112,2023,3,7,15,1,224.840199004975,136.447986027726,19.7,1005
114113,2023,3,7,16,1,207.970241102181,147.363824909944,20.3,1005
114114,2023,3,7,17,1,179.406421105027,163.737583233271,19.5,1004.5
114115,2023,3,7,18,1,169.216609261385,150.63857657461,17,1005
114116,2023,3,7,19,1,196.698612705702,106.975221045737,14.9,1005
114117,2023,3,7,20,1,219.0915173,100.425717716407,15.1,1005.4
114118,2023,3,7,21,1,224.802024291498,96.0593821635193,14.7,1007
114119,2023,3,7,22,1,216,72.0445366226395,14,NA
114120,2023,3,7,23,1,222.393322649573,72.0445366226395,11.9,1008
114121,2023,3,8,0,1,218.350396825397,80.7772077284139,12.1,1008
114122,2023,3,8,1,1,214,48.0296910817596,12,NA
114123,2023,3,8,2,1,220.477612766315,14.1905905468835,10.7,1007.7
114124,2023,3,8,3,1,202,12.0074227704399,10.7,NA
114125,2023,3,8,4,1,187.887714416406,8.73267110577448,9.2,1009
114126,2023,3,8,5,1,153.586033891851,27.2895972055452,7.5,1010
114127,2023,3,8,6,1,87.5295309290117,46.9381071935378,7.5,1011
114128,2023,3,8,7,1,65.604743083004,36.0222683113197,6.5,1012
114129,2023,3,8,8,1,67.1329188869153,13.0990066586617,9,1013.4
114130,2023,3,8,9,1,43.0256618874222,49.1212749699814,13.7,1014
114131,2023,3,8,10,1,25.493218024579,51.3044427464251,17.2,1014
114132,2023,3,8,11,1,16.0761297815971,60.0371138521995,19.6,1013.3
114133,2023,3,8,12,1,28.9456033108057,74.2277043990831,19.6,1013
114134,2023,3,8,13,1,69.728878458498,90.6014627224102,19.5,1012
114135,2023,3,8,14,1,107.445071258907,121.165811592621,19.5,1010.4
114136,2023,3,8,15,1,88.1970420065564,126.62373103373,19.4,1009
114137,2023,3,8,16,1,80.6099759615385,133.173234363061,18.9,1008
114138,2023,3,8,17,1,65.3701245937161,126.62373103373,18.1,1008.2
114139,2023,3,8,18,1,44.8496569337501,112.433140486846,17.3,1009
114140,2023,3,8,19,1,29.8070747884425,97.1509660517411,16.4,1009
114141,2023,3,8,20,1,23.3458602466236,84.0519593930794,15.4,1008.7
114142,2023,3,8,21,1,19.0491308988336,67.6782010697522,14.7,1009
114143,2023,3,8,22,1,14.7087166793602,51.3044427464251,12.9,1010
114144,2023,3,8,23,1,14.6241525359172,46.9381071935378,11.2,1009.8
114145,2023,3,9,0,1,17.6106987814166,43.6633555288724,8.9,1010
114146,2023,3,9,1,1,17.5343523671571,31.6559327584325,7.4,1009
114147,2023,3,9,2,1,17.44960022,20.7400938762144,6.1,1009.2
114148,2023,3,9,3,1,16.4014652014652,18.5569260997708,5.4,1008
114149,2023,3,9,4,1,17.3577018467643,16.3737583233271,4.3,1008
114150,2023,3,9,5,1,19.4106316882165,13.0990066586617,4.4,1007.8
114151,2023,3,9,6,1,20.4723748473748,5.45791944110905,5,1008
114152,2023,3,9,7,1,22.5115117521368,1.09158388822181,4.9,1008
114153,2023,3,9,8,1,24.6704463079823,5.45791944110905,6.2,1008.1
114154,2023,3,9,9,1,28.9706196581197,18.5569260997708,8,1008
114155,2023,3,9,10,1,31.2056433150183,28.3811810937671,9.5,1008
114156,2023,3,9,11,1,38.0070388627766,45.846523305316,13.3,1006.5
114157,2023,3,9,12,1,45.8779391504018,49.1212749699814,15.9,1005
114158,2023,3,9,13,1,56.8778482224946,53.4876105228687,17.3,1004
114159,2023,3,9,14,1,64.8982667382468,62.2202816286432,19.3,1003
114160,2023,3,9,15,1,67.1074277168495,64.4034494050868,19.5,1003
114161,2023,3,9,16,1,68.2131183372958,63.311865516865,19.6,1003
114162,2023,3,9,17,1,67.1313363878464,80.7772077284139,19.4,1002.3
114163,2023,3,9,18,1,67.9100525347036,81.8687916166357,18.3,1003
114164,2023,3,9,19,1,68.7706673306773,51.3044427464251,13.2,1004
114165,2023,3,9,20,1,78.136406476281,19.6485099879926,12.6,1003.9
114166,2023,3,9,21,1,79.9592552865461,8.73267110577448,11.6,1004
114167,2023,3,9,22,1,78.3300803673938,1.09158388822181,9.8,1005
114168,2023,3,9,23,1,79.1489364961435,2.18316777644362,8.8,1004.3
114169,2023,3,10,0,1,81.0542330677291,5.45791944110905,8.1,1004
114170,2023,3,10,1,1,80.1004711921545,5.45791944110905,8.4,1004
114171,2023,3,10,2,1,82.5104687871149,2.18316777644362,9.5,1003.9
114172,2023,3,10,3,1,75.1603190428714,2.18316777644362,9.1,1003
114173,2023,3,10,4,1,68.2375412224864,2.18316777644362,6.4,1003
114174,2023,3,10,5,1,68.9491352864484,2.18316777644362,5.1,1003
114175,2023,3,10,6,1,69.8775749674055,2.18316777644362,4.7,1003
114176,2023,3,10,7,1,72.7565047502299,1.09158388822181,4.2,1004
114177,2023,3,10,8,1,76.2304552590267,2.18316777644362,5.8,1004.5
114178,2023,3,10,9,1,75.5425487944891,29.4727649819889,11.1,1005
114179,2023,3,10,10,1,80.8901186375813,53.4876105228687,15.2,1005
114180,2023,3,10,11,1,93.9350796350348,66.5866171815304,19.1,1004.1
114181,2023,3,10,12,1,97.8825850444376,73.1361205108613,21.2,1004
114182,2023,3,10,13,1,88.3072321497047,76.4108721755267,25.3,1003
114183,2023,3,10,14,1,NA,NA,27.1,1002.2
114184,2023,3,10,15,1,NA,NA,26.9,1003
114185,2023,3,10,16,1,NA,NA,26,1003
114186,2023,3,10,17,1,NA,NA,23.8,1004.5
114187,2023,3,10,18,1,NA,NA,22.4,1006
114188,2023,3,10,19,1,NA,NA,20.7,1008
114189,2023,3,10,20,1,NA,NA,19.2,1009.7
114190,2023,3,10,21,1,NA,NA,18.4,1011
114191,2023,3,10,22,1,NA,NA,17.3,1012
114192,2023,3,10,23,1,NA,NA,16.4,1013.1
114193,2023,3,11,0,1,NA,NA,15.8,1014
114194,2023,3,11,1,1,NA,NA,15.2,1015
114195,2023,3,11,2,1,NA,NA,14.7,1016.2
114196,2023,3,11,3,1,20.9773088268663,67.6782010697522,14.4,1017
114197,2023,3,11,4,1,14.6441703188756,66.5866171815304,13.9,1018
114198,2023,3,11,5,1,17.7452126012792,61.1286977404214,13.5,1018.7
114199,2023,3,11,6,1,18.7572922171058,64.4034494050868,13.1,1019
114200,2023,3,11,7,1,10.3886689291101,67.6782010697522,12.5,1020
114201,2023,3,11,8,1,9.35700293829579,64.4034494050868,13,1021
114202,2023,3,11,9,1,9.37726366099654,69.8613688461958,13.9,1022
114203,2023,3,11,10,1,9.39687452958001,76.4108721755267,14.5,1022
114204,2023,3,11,11,1,10.4316669927607,75.3192882873049,14.3,1022.2
114205,2023,3,11,12,1,13.5354941291585,79.6856238401921,13.7,1022
114206,2023,3,11,13,1,12.5109018307843,78.5940399519703,13.8,1021
114207,2023,3,11,14,1,11.4990765310738,81.8687916166357,14.4,1020.4
114208,2023,3,11,15,1,15.6921662895928,72.0445366226395,14.5,1020
114209,2023,3,11,16,1,14.645097003095,67.6782010697522,14.2,1019
114210,2023,3,11,17,1,15.6653951848524,67.6782010697522,13.7,1018.9
114211,2023,3,11,18,1,29.1984071865328,58.9455299639777,13.3,1019
114212,2023,3,11,19,1,28.0474296067034,52.3960266346469,12.2,1019
114213,2023,3,11,20,1,26.6601214376653,52.3960266346469,9.1,1021.1
114214,2023,3,11,21,1,23.5401515151515,53.4876105228687,9.1,1023
114215,2023,3,11,22,1,12.2404727954972,67.6782010697522,8.7,1025
114216,2023,3,11,23,1,6.08229720620178,75.3192882873049,7.5,1027
114217,2023,3,12,0,1,5.04740347201437,73.1361205108613,6.6,1028
114218,2023,3,12,1,1,5.01003588248486,69.8613688461958,4.8,1029
114219,2023,3,12,2,1,4.98798776936517,69.8613688461958,3.9,1030.2
114220,2023,3,12,3,1,3.9772140565545,68.769784957974,3.2,1031
114221,2023,3,12,4,1,4.96971760053719,66.5866171815304,3.1,1031
114222,2023,3,12,5,1,6.94652748745819,62.2202816286432,2.5,1030.4
114223,2023,3,12,6,1,9.90944734876774,72.0445366226395,2,1030
114224,2023,3,12,7,1,8.90553024645258,73.1361205108613,1.6,1030
114225,2023,3,12,8,1,6.94450560112246,74.2277043990831,2.5,1030.7
114226,2023,3,12,9,1,6,76.4108721755267,3.8,NA
114227,2023,3,12,10,1,6.0250280331913,77.5024560637485,5.4,1029
114228,2023,3,12,11,1,7.08704246740326,78.5940399519703,7.5,1028.3
114229,2023,3,12,12,1,8.14731480787956,80.7772077284139,8.8,1027
114230,2023,3,12,13,1,8.20087054409006,81.8687916166357,10.1,1025
114231,2023,3,12,14,1,9.3236750047019,80.7772077284139,12.4,1022.5
114232,2023,3,12,15,1,9.36027461764484,84.0519593930794,13.1,1021
114233,2023,3,12,16,1,9.32032805429864,85.1435432813012,11.6,1020
114234,2023,3,12,17,1,9.30652789310787,82.9603755048576,10.9,1019
114235,2023,3,12,18,1,10.3150902091039,80.7772077284139,10.2,1019
114236,2023,3,12,19,1,11.3345795274402,75.3192882873049,9.9,1019
114237,2023,3,12,20,1,13.3896119842829,72.0445366226395,9.5,1018
114238,2023,3,12,21,1,14.3685393682938,65.4950332933086,8.5,1018
114239,2023,3,12,22,1,15.1925154904035,54.5791944110905,4.8,1018
114240,2023,3,12,23,1,16.186249149081,44.7549394170942,4.2,1017
114241,2023,3,13,0,1,17.1792772861357,27.2895972055452,3.9,1017
114242,2023,3,13,1,1,20.245419442762,1.09158388822181,4.1,1016
114243,2023,3,13,2,1,22.1333358570563,1.09158388822181,2.4,1016
114244,2023,3,13,3,1,27.2101477832512,1.09158388822181,2.6,1015
114245,2023,3,13,4,1,29.1908473676225,1.09158388822181,2,1014
114246,2023,3,13,5,1,29.1559116106007,1.09158388822181,1.4,1013
114247,2023,3,13,6,1,29.1847217999392,1.09158388822181,1.4,1012
114248,2023,3,13,7,1,29.110270979021,1.09158388822181,0.7,1012
114249,2023,3,13,8,1,29.3200524994294,6.54950332933086,2.4,1011
114250,2023,3,13,9,1,35.5370620715918,7.64108721755267,3.3,1010
114251,2023,3,13,10,1,37.8091369977891,14.1905905468835,4.8,1009
114252,2023,3,13,11,1,37.990420871052,16.3737583233271,5.8,1007.8
114253,2023,3,13,12,1,41.3803333843095,22.923261652658,7.4,1006
114254,2023,3,13,13,1,41.8176524670549,26.1980133173234,9.8,1004
114255,2023,3,13,14,1,47.4768708684269,27.2895972055452,11.8,1001.9
114256,2023,3,13,15,1,49.7186717129025,30.5643488702107,12.3,1001
114257,2023,3,13,16,1,48.9143653846154,30.5643488702107,13.5,1000
114258,2023,3,13,17,1,45.6171424834791,26.1980133173234,12.8,999.9
114259,2023,3,13,18,1,43.3084576923077,19.6485099879926,11.6,1000
114260,2023,3,13,19,1,44.0685807692308,10.9158388822181,9.7,1000
114261,2023,3,13,20,1,45.7685926267635,3.27475166466543,7.4,1000.5
114262,2023,3,13,21,1,44.3836903846154,7.64108721755267,5.1,1000
114263,2023,3,13,22,1,47.3777884615385,1.09158388822181,4.5,1000
114264,2023,3,13,23,1,50.610133039912,1.09158388822181,5.2,999.7
114265,2023,3,14,0,1,50.5727766227766,1.09158388822181,4.8,999
114266,2023,3,14,1,1,47.4081235081235,1.09158388822181,4.4,999
114267,2023,3,14,2,1,43.3212225756024,1.09158388822181,4.6,998.9
114268,2023,3,14,3,1,45.5396099892092,1.09158388822181,5.3,998
114269,2023,3,14,4,1,48.7494585324495,1.09158388822181,5.9,998
114270,2023,3,14,5,1,48.7270968686659,1.09158388822181,5.8,998.1
114271,2023,3,14,6,1,42.3464618464618,1.09158388822181,5,999
114272,2023,3,14,7,1,43.1452413952414,2.18316777644362,3.5,999
114273,2023,3,14,8,1,46.791444827427,8.73267110577448,7.1,999.8
114274,2023,3,14,9,1,51.2496653846154,14.1905905468835,8.8,1000
114275,2023,3,14,10,1,62.6066019230769,27.2895972055452,12.9,1000
114276,2023,3,14,11,1,69.3316423430628,38.2054360877633,14.5,1000.4
114277,2023,3,14,12,1,70.7448923076923,49.1212749699814,15.8,1000
114278,2023,3,14,13,1,69.4306614306614,66.5866171815304,19,999
114279,2023,3,14,14,1,44.7362074401009,79.6856238401921,21.1,1000.4
114280,2023,3,14,15,1,40.1016543835406,86.235127169523,19.6,1002
114281,2023,3,14,16,1,35.5475093948923,85.1435432813012,18.1,1003
114282,2023,3,14,17,1,54.2035337758688,81.8687916166357,14.7,1004.7
114283,2023,3,14,18,1,NA,NA,13.9,1007
114284,2023,3,14,19,1,NA,NA,12.3,1009
114285,2023,3,14,20,1,NA,NA,10.9,1010.5
114286,2023,3,14,21,1,NA,NA,9.6,1012
114287,2023,3,14,22,1,NA,NA,9,1013
114288,2023,3,14,23,1,NA,NA,8,1014.7
114289,2023,3,15,0,1,NA,NA,7.4,1016
114290,2023,3,15,1,1,NA,NA,6.9,1017
114291,2023,3,15,2,1,NA,NA,5.6,1017.9
114292,2023,3,15,3,1,NA,NA,5,1018
114293,2023,3,15,4,1,42.4471663896025,65.4950332933086,4.2,1018
114294,2023,3,15,5,1,29.2271816260285,64.4034494050868,3.7,1019
114295,2023,3,15,6,1,21.1131957013575,65.4950332933086,3.3,1020
114296,2023,3,15,7,1,18.0596700067807,65.4950332933086,3,1021
114297,2023,3,15,8,1,16.120757558643,68.769784957974,4.3,1021.5
114298,2023,3,15,9,1,13.1530821917808,72.0445366226395,5.6,1022
114299,2023,3,15,10,1,10.1577035977721,76.4108721755267,6.7,1022
114300,2023,3,15,11,1,10.2135434316051,77.5024560637485,8.1,1021.5
114301,2023,3,15,12,1,10.2803435545845,79.6856238401921,9.8,1021
114302,2023,3,15,13,1,9.27193927522037,81.8687916166357,10.4,1021
114303,2023,3,15,14,1,9.30432748890968,81.8687916166357,11,1019.6
114304,2023,3,15,15,1,9.33275269872424,84.0519593930794,11.7,1019
114305,2023,3,15,16,1,9.32947459802219,85.1435432813012,11.6,1019
114306,2023,3,15,17,1,9.3229183966181,85.1435432813012,11.4,1019
114307,2023,3,15,18,1,7.22821204801087,82.9603755048576,10.5,1019
114308,2023,3,15,19,1,7.19820135746606,80.7772077284139,9.6,1020
114309,2023,3,15,20,1,8.18166074332871,70.9529527344176,8.5,1021.6
114310,2023,3,15,21,1,9.11667042634784,70.9529527344176,6.2,1023
114311,2023,3,15,22,1,9.04156891495601,63.311865516865,3.9,1023
114312,2023,3,15,23,1,8.09025460666727,57.8539460757559,5.9,1023.6
114313,2023,3,16,0,1,10.0798715444712,63.311865516865,5.1,1024
114314,2023,3,16,1,1,13.0016097560976,39.2970199759852,3.2,1025
114315,2023,3,16,2,1,8.92571088981208,30.5643488702107,1.1,1025.8
114316,2023,3,16,3,1,9.95531563952616,28.3811810937671,2.2,1026
114317,2023,3,16,4,1,9.8540260908682,4.36633555288724,-0.6,1026
114318,2023,3,16,5,1,11.7791253766697,1.09158388822181,-1.6,1026.2
114319,2023,3,16,6,1,11.7569395550895,5.45791944110905,-1.9,1027
114320,2023,3,16,7,1,11.7656130626919,19.6485099879926,-1.7,1027
114321,2023,3,16,8,1,11.8728817361911,43.6633555288724,1.2,1028.6
114322,2023,3,16,9,1,12.9979591836735,48.0296910817596,4.2,1029
114323,2023,3,16,10,1,15.1437261717874,44.7549394170942,6.9,1029
114324,2023,3,16,11,1,14.2632577600467,53.4876105228687,9.1,1027.7
114325,2023,3,16,12,1,15.3087409182833,63.311865516865,9.4,1027
114326,2023,3,16,13,1,14.3426000899685,66.5866171815304,10.2,1026
114327,2023,3,16,14,1,16.4841302029351,68.769784957974,11.3,1024.2
114328,2023,3,16,15,1,18.566399729303,66.5866171815304,11.3,1023
114329,2023,3,16,16,1,19.6254398826979,73.1361205108613,11.7,1023
114330,2023,3,16,17,1,23.6731747417212,69.8613688461958,10.5,1022.3
114331,2023,3,16,18,1,23.6300071503839,75.3192882873049,9.9,1022
114332,2023,3,16,19,1,23.5882432635857,75.3192882873049,9.4,1022
114333,2023,3,16,20,1,21.4308955931132,64.4034494050868,8.2,1022.7
114334,2023,3,16,21,1,22.3809760132341,58.9455299639777,7.4,1023
114335,2023,3,16,22,1,19.2619422325721,56.7623621875341,6.7,1024
114336,2023,3,16,23,1,18.1882424989292,51.3044427464251,5.7,1023.7
114337,2023,3,17,0,1,17.1031900894804,46.9381071935378,4.3,1023
114338,2023,3,17,1,1,20.1286562899466,34.9306844230979,4.4,1023
